GlyphID,Allophone,Count,Frequency
027E,z͇̥,2,0.0055
027E,ɹ̩,1,0.0028
027E,rː,1,0.0028
027E,r̃,1,0.0028
027E,ɹ̥,1,0.0028
027E,ʔ,1,0.0028
027E,ɺ̃,1,0.0028
027E,ɾ͓,1,0.0028
027E,ɐ̯,1,0.0028
027E,d̠ʒ,1,0.0028
027E,ʐ͇,1,0.0028
027E,ʂ͇,1,0.0028
027E,t̚,1,0.0028
027E,ʔr,1,0.0028
027E,ɺ̠,1,0.0028
027E,ɾʷ,1,0.0028
027E,z,1,0.0028
027E,ɖ,1,0.0028
027E,a,1,0.0028
027E,ɾ̚,1,0.0028
027E,ɾ̞,1,0.0028
027E,n,1,0.0028
027E,t,1,0.0028
027E,r̩,1,0.0028
027E+02B1,ɾʱ,2,1.0000
027E+02B2,ɾʲ,8,0.8889
027E+02B2,ɾ̃ʲ,1,0.1111
027E+02B2+02B7,ɾʲʷ,1,1.0000
027E+02B7,ɾʷ,4,1.0000
027E+02C0,ɾˀ,2,1.0000
027E+02D0,ɾː,1,1.0000
027E+02E0,ɾˠ,3,0.6000
027E+02E0,ɾ̃ˠ,1,0.2000
027E+02E0,ɾ̪ˠ,1,0.2000
027E+02E4,ɾˤ,2,1.0000
027E+0324,ɾ̤,1,1.0000
027E+0325,ɾ̥,2,0.6667
027E+0325,ɾ̥ʷ,1,0.3333
027E+0325+02B2,ɾ̥ʲ,2,1.0000
027E+0325+02E0,ɾ̥ˠ,2,1.0000
027E+032A,ɾ̪,7,0.8750
027E+032A,r,1,0.1250
027E+032A+02E0,r,1,0.5000
027E+032A+02E0,ɾ̪ˠ,1,0.5000
0280,ʀ,6,0.5000
0280,r,2,0.1667
0280,ʀ̥,1,0.0833
0280,ʌ̯,1,0.0833
0280,ʌ,1,0.0833
0280,ʁ̞,1,0.0833
0281,ʁ,38,0.7451
0281,ɣ,3,0.0588
0281,ɢ,3,0.0588
0281,ʁʲ,2,0.0392
0281,ʀ,1,0.0196
0281,ʁˤ,1,0.0196
0281,q,1,0.0196
0281,ʕ,1,0.0196
0281,χ͉,1,0.0196
0281+02B7,ʁʷ,10,1.0000
0281+02D0,ʁː,2,0.6667
0281+02D0,ʁːˤ,1,0.3333
0281+031E,ʁ̞̥,1,0.5000
0281+031E,ʁ̞,1,0.5000
0282,ʂ,41,0.9111
0282,ʐ,1,0.0222
0282,ʃ,1,0.0222
0282,s,1,0.0222
0282,ʂɻ,1,0.0222
0282+0347,ʂ͇,1,1.0000
0282+0349,ʂ͉,1,1.0000
0283,ʃ,523,0.8971
0283,ʃʲ,11,0.0189
0283,ʒ,10,0.0172
0283,ʃː,8,0.0137
0283,ʃʷ,5,0.0086
0283,ʂ,4,0.0069
0283,s,4,0.0069
0283,t̠ʃ,4,0.0069
0283,ʃ̩,2,0.0034
0283,s̻,1,0.0017
0283,ʒː,1,0.0017
0283,ð,1,0.0017
0283,hʲ,1,0.0017
0283,ʒ͈,1,0.0017
0283,ɕ,1,0.0017
0283,ʃˤ,1,0.0017
0283,t̠ʃʰ,1,0.0017
0283,d̠ʒ,1,0.0017
0283,ʃˑ,1,0.0017
0283,iʃ,1,0.0017
0283,ɕᶣ,1,0.0017
0283+0074,ʃt,1,1.0000
0283+02B0,ʃʰ,1,1.0000
0283+02B2,ʃʲ,6,0.6667
0283+02B2,ʃˠ,1,0.1111
0283+02B2,ʒʲ,1,0.1111
0283+02B2,ʃˠʷ,1,0.1111
0283+02B7,ʃʷ,25,1.0000
0283+02BC,ʃʼ,5,1.0000
0283+02C0,ʃˀ,1,1.0000
0283+02D0,ʃː,28,0.9655
0283+02D0,ʃːˤ,1,0.0345
0283+02E0,ʃʲ,1,0.5000
0283+02E0,ʃˠ,1,0.5000
0283+033A,ʃ̺,1,1.0000
0283+0348,ʃ͈,1,1.0000
0283+0348+02B7,ʃ͈ʷ,1,1.0000
0283+0348+02D0,ʃ͈ː,2,0.6667
0283+0348+02D0,ʃ͈ːʲ,1,0.3333
0283+0349,ʃ͉,2,1.0000
0284,ʄ,34,0.9444
0284,ʒ,1,0.0278
0284,d̠ʒ,1,0.0278
0284+0325,ʄ̥,3,1.0000
0288,ʈ,69,0.7841
0288,ɖ,8,0.0909
0288,ʈ̚,2,0.0227
0288,ʈʰ,2,0.0227
0288,ɽ,2,0.0227
0288,ʈˠʷ,1,0.0114
0288,d,1,0.0114
0288,ʈʲ,1,0.0114
0288,ʈː,1,0.0114
0288,ʈ̚ˀ,1,0.0114
0288+0072,ʈr,3,1.0000
0288+0072+0320+0325,ʈʂ͇,1,0.5000
0288+0072+0320+0325,ʈr̠̥,1,0.5000
0288+0273,ʈɳ,2,1.0000
0288+027D,ʈɽ,1,1.0000
0288+0282,ʈʂ,16,0.7619
0288+0282,ʈ,2,0.0952
0288+0282,ɖʐ,1,0.0476
0288+0282,ʈʂʰ,1,0.0476
0288+0282,ts,1,0.0476
0288+0282+02B0,ʈʂʰ,9,1.0000
0288+0282+02B7,ʈʂʷ,1,1.0000
0288+0282+02BC,ʈʂʼ,5,1.0000
0288+02B0,ʈʰ,30,0.7692
0288+02B0,ʈ̚,2,0.0513
0288+02B0,ʈ,2,0.0513
0288+02B0,ʈʰʲ,2,0.0513
0288+02B0,ʈʰˠʷ,1,0.0256
0288+02B0,ʈⁿ,1,0.0256
0288+02B0,ʈˡ,1,0.0256
0288+02BC,ʈʼ,3,1.0000
0288+02D0,ʈː,13,0.9286
0288+02D0,ɖː,1,0.0714
0288+02D0+02B0,ʈːʰ,2,1.0000
0288+0349,ʈ͉,1,0.5000
0288+0349,ɖ,1,0.5000
0289,ʉ,38,0.8261
0289,ʉ̃,4,0.0870
0289,ʉ̞,1,0.0217
0289,ʉː,1,0.0217
0289,ü,1,0.0217
0289,y,1,0.0217
0289+0069,ʉi,1,1.0000
0289+02D0,ʉː,8,0.8889
0289+02D0,yː,1,0.1111
0289+0303,ʉ̃,1,1.0000
0289+031F,ʉ̟,1,1.0000
028A,ʊ,258,0.7701
028A,ʊ̃,14,0.0418
028A,o,11,0.0328
028A,u,9,0.0269
028A,ʊː,5,0.0149
028A,ʊ̥,5,0.0149
028A,ʊ̥̆,3,0.0090
028A,ʊ̟,2,0.0060
028A,ʊ̆,2,0.0060
028A,ʊ̰,2,0.0060
028A,ʊ̤,2,0.0060
028A,ʊ˞,2,0.0060
028A,ɔ,2,0.0060
028A,ʌ,1,0.0030
028A,ʏ,1,0.0030
028A,o̝,1,0.0030
028A,ʊ̈,1,0.0030
028A,ɔː,1,0.0030
028A,u̯,1,0.0030
028A,ui,1,0.0030
028A,ũj,1,0.0030
028A,u˞,1,0.0030
028A,uɪ,1,0.0030
028A,y,1,0.0030
028A,ʊ̰ː,1,0.0030
028A,ɔ̥,1,0.0030
028A,ʊu,1,0.0030
028A,w,1,0.0030
028A,uj,1,0.0030
028A,ɔ̆,1,0.0030
028A,ɶ̝,1,0.0030
028A+0061,ʊa,2,1.0000
028A+0065,ʊe,1,1.0000
028A+0069,ʊi,1,1.0000
028A+0075,ʊu,4,1.0000
028A+0254,ʊɔ,1,1.0000
028A+026A,ʊɪ,2,1.0000
028A+02D0,ʊː,80,0.9412
028A+02D0,ʊ,1,0.0118
028A+02D0,ʊ̃ː,1,0.0118
028A+02D0,ɔ̴ː,1,0.0118
028A+02D0,ɶ̝ː,1,0.0118
028A+02D0,ʊ̈ː,1,0.0118
028A+0303,ʊ̃,46,0.9787
028A+0303,ɯ̞̃,1,0.0213
028A+0303+02D0,ʊ̃ː,2,0.6667
028A+0303+02D0,ɯ̞̃ː,1,0.3333
028A+0308,ʊ̃̈,1,0.5000
028A+0308,ʊ̈,1,0.5000
028A+0308+02D0,ʊ̃̈ː,1,0.5000
028A+0308+02D0,ʊ̈ː,1,0.5000
028A+0319,ʊ̙,2,1.0000
028A+0319+02D0,ʊ̙ː,2,1.0000
028A+0324,ʊ̤,4,1.0000
028A+0324+02D0,ʊ̤ː,2,1.0000
028A+032F,ʊ̯,1,1.0000
028B,ʋ,19,0.6333
028B,w,4,0.1333
028B,β̞,2,0.0667
028B,ʋ̃,1,0.0333
028B,b,1,0.0333
028B,ʍ,1,0.0333
028B,ʋʲ,1,0.0333
028B,u,1,0.0333
028B+02D0,ʋː,1,1.0000
028C,ʌ,61,0.7722
028C,e,2,0.0253
028C,ɑ,2,0.0253
028C,ɔ,2,0.0253
028C,ə,2,0.0253
028C,a,1,0.0127
028C,ɑː,1,0.0127
028C,ʌˤ,1,0.0127
028C,ʌ̥,1,0.0127
028C,ɤ,1,0.0127
028C,o,1,0.0127
028C,ɛ,1,0.0127
028C,ɜ,1,0.0127
028C,a̟,1,0.0127
028C,ʌ̃,1,0.0127
028C+0069,ʌi,2,1.0000
028C+0259,ʌə,1,1.0000
028C+02D0,ʌː,16,1.0000
028C+0303,ʌ̃,10,1.0000
028C+0303+02D0,ʌ̃ː,2,1.0000
028C+0324,ʌ̤,1,1.0000
028C+0324+02D0,ʌ̤ː,1,1.0000
028C+032F,ʌ̯,1,0.2500
028C+032F,ɵ̞̯,1,0.2500
028C+032F,ɘ̯,1,0.2500
028C+032F,ɜ̯,1,0.2500
028D,ʍ,18,0.8571
028D,h,1,0.0476
028D,w,1,0.0476
028D,ʍʲ,1,0.0476
028D+02B2,ʍʲ,1,1.0000
028E,ʎ,44,0.9167
028E,l̥ʲ,2,0.0417
028E,ʎ̥,1,0.0208
028E,l,1,0.0208
028E+02B1,ʎʱ,1,1.0000
028E+02BC,ʎʼ,1,1.0000
028E+031F,ʎ̟,2,1.0000
028E+0325,ʎ̥,1,1.0000
028F,ʏ,7,0.7778
028F,y,1,0.1111
028F,ʏ̥̆,1,0.1111
0290,ʐ,17,0.8095
0290,ʐʰ,1,0.0476
0290,ʂ,1,0.0476
0290,ʐd̪,1,0.0476
0290,ʐˀ,1,0.0476
0290+02B7,ʐʷ,1,1.0000
0290+0347,ʐ͇,5,0.5556
0290+0347,ʂ͇,2,0.2222
0290+0347,ɻ,1,0.1111
0290+0347,r̠,1,0.1111
0291,ʑ,7,0.8750
0291,ʑʰ,1,0.1250
0291+02D0,ʑː,1,1.0000
0291+1DA3,ʑᶣ,1,1.0000
0292,ʒ,239,0.8723
0292,d̠ʒ,8,0.0292
0292,ʃ͉,5,0.0182
0292,ʒː,3,0.0109
0292,ʒʲ,3,0.0109
0292,ʒ̥,3,0.0109
0292,ʐ,2,0.0073
0292,j,2,0.0073
0292,ʒˤ,1,0.0036
0292,ʃ,1,0.0036
0292,ʒʷ,1,0.0036
0292,ʑ,1,0.0036
0292,ʒ̃,1,0.0036
0292,r,1,0.0036
0292,ʒ̩,1,0.0036
0292,z,1,0.0036
0292,j̃,1,0.0036
0292+02B2,ʒʲ,1,1.0000
0292+02B7,ʒʷ,8,0.8889
0292+02B7,jʷ,1,0.1111
0292+02C0,ʒˀ,1,1.0000
0292+02D0,ʒː,11,0.9167
0292+02D0,ʒːˤ,1,0.0833
0292+02E0,ʒˠ,1,1.0000
0292+0348+02D0,ʒ͈ː,1,1.0000
0294,ʔ,541,0.9508
0294,ʔʲ,4,0.0070
0294,ʔʰ,3,0.0053
0294,ʔʷ,3,0.0053
0294,ɦ,2,0.0035
0294,h,2,0.0035
0294,ʔː,2,0.0035
0294,k,2,0.0035
0294,wˀ,1,0.0018
0294,ʔ̚,1,0.0018
0294,q̚,1,0.0018
0294,ʔ̃,1,0.0018
0294,q,1,0.0018
0294,ʷʔ,1,0.0018
0294,ɠ,1,0.0018
0294,x,1,0.0018
0294,ʔⁿ,1,0.0018
0294,ʔʲʷ,1,0.0018
0294+0077,ʔw,1,1.0000
0294+014B+01C0,ʔŋǀ,1,1.0000
0294+014B+01C1,ʔŋǁ,1,1.0000
0294+014B+01C2,ʔŋǂ,1,1.0000
0294+014B+01C3,ʔŋǃ,1,1.0000
0294+014B+0298,ʔŋʘ,1,1.0000
0294+02B2,ʔʲ,19,1.0000
0294+02B7,ʔʷ,19,1.0000
0294+02D0,ʔː,17,1.0000
0294+02D0+02B2,ʔːʲ,1,1.0000
0294+02E4,ʔˤ,2,1.0000
0295,ʕ,30,0.9375
0295,ɥ,1,0.0312
0295,ʕˀ,1,0.0312
0295+02B7,ʕʷ,3,1.0000
0295+02B7+02BC,ʕʷʼ,1,1.0000
0295+02BC,ʕʼ,1,1.0000
0295+02D0,ʕː,5,1.0000
0295+0330,ʕ̰,1,1.0000
0295+0330+02B7,ʕ̰ʷ,1,1.0000
0299,ʙ,2,1.0000
029D,ʝ,16,0.7619
029D,j,2,0.0952
029D,ɣ,1,0.0476
029D,d̠ʒ,1,0.0476
029D,ɟ,1,0.0476
029D+031F,ʝ̟,1,1.0000
02A1,ʡ,1,1.0000
02B0+006B,ʰk,3,0.7500
02B0+006B,xk,1,0.2500
02B0+006B+02B7,ʰkʷ,1,1.0000
02B0+0070,ʰp,3,1.0000
02B0+0071,ʰq,1,1.0000
02B0+0074,ʰt,3,0.7500
02B0+0074,θt,1,0.2500
02B0+0074+0073,ʰts,1,1.0000
02B0+0074+0320+0283,ʰt̠ʃ,2,0.6667
02B0+0074+0320+0283,ʃt̠ʃ,1,0.3333
02B1+006D,ʱm,1,1.0000
02B1+006E+032A,ʱn̪,1,1.0000
02B1+027E+032A,ʱɾ̪,1,1.0000
02BC+006D,ʼm,1,1.0000
02BC+006E,ʼn,1,1.0000
02BC+014B+01C0,ʼŋǀ,1,1.0000
02BC+014B+01C3,ʼŋǃ,1,1.0000
02C0+0062,ˀb,7,0.7778
02C0+0062,ˀbʷ,1,0.1111
02C0+0062,ʔ,1,0.1111
02C0+0062+0349,ʔm,1,0.5000
02C0+0062+0349,ˀb͉,1,0.5000
02C0+0063,ˀc,1,1.0000
02C0+0064,ˀd,3,1.0000
02C0+0064+0320+0292,ˀd̠ʒ,1,1.0000
02C0+0064+032A,ˀd̪,1,1.0000
02C0+006A,ˀj,11,0.9167
02C0+006A,rd,1,0.0833
02C0+006A+0325,ˀj̥,1,1.0000
02C0+006A+0330,ʔɲ̰,1,0.5000
02C0+006A+0330,ˀj̰,1,0.5000
02C0+006B,ˀk,1,1.0000
02C0+006B+0070,ˀkp,1,1.0000
02C0+006B+02B7,ˀkʷ,1,1.0000
02C0+006C,ˀl,6,1.0000
02C0+006C+032A+0325,ˀl̪̥,1,1.0000
02C0+006D,ˀm,11,1.0000
02C0+006D+0325,ˀm̥,1,1.0000
02C0+006E,ˀn,10,1.0000
02C0+006E+032A+0325,ˀn̪̥,1,1.0000
02C0+006F+032F,ˀo̯,1,1.0000
02C0+0070,ˀp,2,1.0000
02C0+0071,ˀq,1,1.0000
02C0+0072,ˀr,2,1.0000
02C0+0073,ˀs,1,1.0000
02C0+0074,ˀt,1,1.0000
02C0+0074+032A,ˀt̪,1,1.0000
02C0+0074+032A+0073,ˀt̪s,1,1.0000
02C0+0074+032A+026C,ˀt̪ɬ,1,1.0000
02C0+0077,ˀw,9,1.0000
02C0+0077+0325,ˀw̥,1,1.0000
02C0+0077+0330,ʔŋ̰ʷ,1,0.5000
02C0+0077+0330,ˀw̰,1,0.5000
02C0+0079,ˀy,1,1.0000
02C0+014B,ˀŋ,2,1.0000
02C0+0256,ɽ,1,0.5000
02C0+0256,ˀɖ,1,0.5000
02C0+0257,ˀɗ,1,1.0000
02C0+025F,ˀɟ,3,1.0000
02C0+0261,ˀɡ,1,1.0000
02C0+0261+0062,ˀɡb,1,1.0000
02C0+0261+02B7,ˀɡʷ,1,1.0000
02C0+0272,ˀɲ,4,1.0000
02C0+0283+02B7,ˀʃʷ,1,1.0000
02C0+028D,ˀʍ,1,1.0000
02C0+028D+02B2,ˀʍʲ,1,1.0000
02D0+02E6,ː˦,1,1.0000
02D0+02E8,ː˨,1,1.0000
02E4+02E7+02E8,ˤ˧˨,1,1.0000
02E5,˥,82,0.8367
02E5,˧,3,0.0306
02E5,˦,3,0.0306
02E5,˥˦,3,0.0306
02E5,˩,1,0.0102
02E5,˨,1,0.0102
02E5,˩˨,1,0.0102
02E5,ˀ˦˩,1,0.0102
02E5,̆˦˥,1,0.0102
02E5,˩˥,1,0.0102
02E5,˨˧,1,0.0102
02E5+02E6,˥˦,15,0.8333
02E5+02E6,˥,1,0.0556
02E5+02E6,˩˨˩,1,0.0556
02E5+02E6,˧˩,1,0.0556
02E5+02E7,˥˧,2,1.0000
02E5+02E7+02E5,˥˧˥,5,0.7143
02E5+02E7+02E5,˥˦,1,0.1429
02E5+02E7+02E5,˨˧,1,0.1429
02E5+02E8,˥˨,1,1.0000
02E5+02E8+02E7,˥˨˧,1,1.0000
02E5+02E9,˥˩,85,1.0000
02E6,˦,551,0.9735
02E6,↓˦,6,0.0106
02E6,˦˨,3,0.0053
02E6,˧,1,0.0018
02E6,˩,1,0.0018
02E6,˩˨,1,0.0018
02E6,˧˥,1,0.0018
02E6,̆˥,1,0.0018
02E6,̆˨˥,1,0.0018
02E6+02E5,˦˥,13,0.9286
02E6+02E5,̰˦˩,1,0.0714
02E6+02E5+02E6,˦˥˦,1,1.0000
02E6+02E7,˦˧,16,1.0000
02E6+02E8,˦˨,147,1.0000
02E6+02E8+02E6,˦˨˦,5,1.0000
02E6+02E9,˦˩,1,1.0000
02E6+2193+02E6,˦↓˦,3,1.0000
02E7,˧,290,0.9385
02E7,˦,5,0.0162
02E7,˨,4,0.0129
02E7,˧˥,3,0.0097
02E7,˧˩,2,0.0065
02E7,˧˨,2,0.0065
02E7,˩,1,0.0032
02E7,˥˦,1,0.0032
02E7,˦˥,1,0.0032
02E7+02E5,˧˥,2,1.0000
02E7+02E5+02E8,˧˥˨,1,1.0000
02E7+02E6,˧˦,7,0.8750
02E7+02E6,˦˥,1,0.1250
02E7+02E6+02E7,˧˦˧,7,1.0000
02E7+02E8,˧˨,33,1.0000
02E7+02E8+02E5,˧˨˥,2,0.6667
02E7+02E8+02E5,˧˨,1,0.3333
02E7+02E8+02E7,˧˨˧,2,1.0000
02E7+02E9,˧˩,10,0.7143
02E7+02E9,˧˨,1,0.0714
02E7+02E9,˥˦,1,0.0714
02E7+02E9,̆˧˩,1,0.0714
02E7+02E9,̆˧,1,0.0714
02E8,˨,590,0.9899
02E8,˩,2,0.0034
02E8,˧,1,0.0017
02E8,˦˨,1,0.0017
02E8,˨˥˩,1,0.0017
02E8,˧˩,1,0.0017
02E8+02E5,˨˥,2,1.0000
02E8+02E5+02E9,˨˥˩,2,1.0000
02E8+02E6,˨˦,122,1.0000
02E8+02E6+02E7,˨˦˧,2,1.0000
02E8+02E6+02E8,˨˦˨,7,1.0000
02E8+02E7,˨˧,47,1.0000
02E8+02E7+02E8,˨˧˨,1,1.0000
02E8+02E7+02E9,˨˧˩,1,1.0000
02E8+02E9,˨˩,2,0.6667
02E8+02E9,˨˩˥,1,0.3333
02E9,˩,61,0.8243
02E9,˧,3,0.0405
02E9,˩˨,3,0.0405
02E9,˨˩,2,0.0270
02E9,˥˦,1,0.0135
02E9,˥˩,1,0.0135
02E9,˨,1,0.0135
02E9,ˀ˩,1,0.0135
02E9,˩˨˧,1,0.0135
02E9+02E5,˩˥,49,1.0000
02E9+02E8,˩˨,12,0.7500
02E9+02E8,˧˥,1,0.0625
02E9+02E8,˥,1,0.0625
02E9+02E8,˧,1,0.0625
02E9+02E8,˨,1,0.0625
0324+02E7+02E8,̤˧˨,1,0.5000
0324+02E7+02E8,̤̆˩,1,0.5000
0324+02E7+02E9,̤˧˩,2,1.0000
0324+02E8+02E9,̤˨˩,1,1.0000
0330+02E5,̰˥,2,0.6667
0330+02E5,˥,1,0.3333
0330+02E5+02E7,̰˥˧,1,1.0000
0330+02E6+02E5,̰˦˥,1,1.0000
0330+02E7+02E9,̰ʔ˧˩,1,0.5000
0330+02E7+02E9,̰˧˩,1,0.5000
0330+02E9,̰˩,2,0.6667
0330+02E9,˩,1,0.3333
03B2,β,144,0.7619
03B2,b,13,0.0688
03B2,w,9,0.0476
03B2,v,6,0.0317
03B2,ɸ,5,0.0265
03B2,βʲ,3,0.0159
03B2,pʰ,1,0.0053
03B2,βʷ,1,0.0053
03B2,ɯ̆,1,0.0053
03B2,β̞,1,0.0053
03B2,ʍ,1,0.0053
03B2,β̥,1,0.0053
03B2,vʲ,1,0.0053
03B2,ʋ,1,0.0053
03B2,b̚,1,0.0053
03B2+02B2,βʲ,5,0.8333
03B2+02B2,β̃ʲ,1,0.1667
03B2+02B7,βʷ,4,1.0000
03B2+0303,β̃,4,1.0000
03B2+031E,β̞,8,0.7273
03B2+031E,w,2,0.1818
03B2+031E,b,1,0.0909
03B2+031E+02D0,β̞ː,1,1.0000
03B8,θ,62,0.8052
03B8,ð,6,0.0779
03B8,θˑ,1,0.0130
03B8,θ̬,1,0.0130
03B8,j,1,0.0130
03B8,ðˑ,1,0.0130
03B8,t̪,1,0.0130
03B8,t,1,0.0130
03B8,w,1,0.0130
03B8,t̪θ,1,0.0130
03B8,n̪θ,1,0.0130
03B8+0330,θ̰,1,1.0000
03C7,χ,75,0.8621
03C7,χʲ,3,0.0345
03C7,h,2,0.0230
03C7,q,2,0.0230
03C7,x,2,0.0230
03C7,ʁ,1,0.0115
03C7,ʀ̥,1,0.0115
03C7,χˤ,1,0.0115
03C7+02B7,χʷ,25,1.0000
03C7+02D0,χː,3,0.7500
03C7+02D0,χːˤ,1,0.2500
03C7+0348,χ͈,1,1.0000
03C7+0348+02B7,χ͈ʷ,1,1.0000
1D91,ᶑ,7,0.5385
1D91,ʈ̚,1,0.0769
1D91,ʔl̰,1,0.0769
1D91,ʔn̰,1,0.0769
1D91,ʈʼ,1,0.0769
1D91,ʔᶑ,1,0.0769
1D91,ɽ,1,0.0769
1D91+02BC,ᶑʼ,3,1.0000
1D91+02D0,ᶑː,1,1.0000
1D91+02D0+02BC,ᶑːʼ,1,1.0000
2193,↓,10,1.0000
2193+02E6,↓˦,12,1.0000
2193+02E6+02E8,↓˦˨,1,1.0000
2193+02E6+2193+02E6,↓˦↓˦,1,1.0000
2C71,ⱱ,27,1.0000
2C71+031F,ⱱ̟,2,1.0000
