InventoryID,Glottocode,GlyphID,Phoneme,Allophones
2070,amun1246,014B+02B7,ŋʷ,
2070,amun1246,0268,ɨ,
2070,amun1246,0268+0303,ɨ̃,
2070,amun1246,0272,ɲ,
2070,amun1246,027E,ɾ,
2070,amun1246,0294,ʔ,
2070,amun1246,03B2,β,
2071,apia1248,0061,a,
2071,apia1248,0061+0303,ã,
2071,apia1248,0065,e,
2071,apia1248,0065+0303,ẽ,
2071,apia1248,0068,h,
2071,apia1248,0069,i,
2071,apia1248,0069+0303,ĩ,
2071,apia1248,006A,j,
2071,apia1248,006B,k,
2071,apia1248,006D,m,
2071,apia1248,006E,n,
2071,apia1248,006F,o,
2071,apia1248,0070,p,
2071,apia1248,0073,s,
2071,apia1248,0074,t,
2071,apia1248,0075,u,
2071,apia1248,0075+0303,ũ,
2071,apia1248,0077,w,
2071,apia1248,014B,ŋ,
2071,apia1248,0268,ɨ,
2071,apia1248,027E,ɾ,
2071,apia1248,0294,ʔ,
2072,araw1273,0061,a,
2072,araw1273,0064,d,
2072,araw1273,0065,e,
2072,araw1273,0065+0303,ẽ,
2072,araw1273,0068,h,
2072,araw1273,0069,i,
2072,araw1273,0069+0303,ĩ,
2072,araw1273,006A,j,
2072,araw1273,006B,k,
2072,araw1273,006D,m,
2072,araw1273,006E,n,
2072,araw1273,006F,o,
2072,araw1273,006F+0303,õ,
2072,araw1273,0070,p,
2072,araw1273,0074,t,
2072,araw1273,0074+0320+0283,t̠ʃ,
2072,araw1273,0077,w,
2072,araw1273,0268,ɨ,
2072,araw1273,0268+0303,ɨ̃,
2072,araw1273,027E,ɾ,
2072,araw1273,0294,ʔ,
2073,xing1248,0061,a,
2073,xing1248,0061+0303,ã,
2073,xing1248,0064+0320+0292,d̠ʒ,
2073,xing1248,0068,h,
2073,xing1248,0069,i,
2073,xing1248,0069+0303,ĩ,
2073,xing1248,006A,j,
2073,xing1248,006B,k,
2073,xing1248,006B+02B7,kʷ,
2073,xing1248,006D,m,
2073,xing1248,006E,n,
2073,xing1248,006F,o,
2073,xing1248,006F+0303,õ,
2073,xing1248,0070,p,
2073,xing1248,0074,t,
2073,xing1248,0074+0320+0283,t̠ʃ,
2073,xing1248,0075,u,
2073,xing1248,0075+0303,ũ,
2073,xing1248,0077,w,
2073,xing1248,014B,ŋ,
2073,xing1248,025B,ɛ,
2073,xing1248,025B+0303,ɛ̃,
2073,xing1248,0268,ɨ,
2073,xing1248,0278,ɸ,
2073,xing1248,027E,ɾ,
2073,xing1248,0294,ʔ,
2073,xing1248,03B2,β,
2074,toca1235,0061,a,
2074,toca1235,0065,e,
2074,toca1235,0068,h,
2074,toca1235,0069,i,
2074,toca1235,006B,k,
2074,toca1235,006B+02B7,kʷ,
2074,toca1235,006D,m,
2074,toca1235,006E,n,
2074,toca1235,006F,o,
2074,toca1235,0070,p,
2074,toca1235,0073,s,
2074,toca1235,0074,t,
2074,toca1235,0077,w,
2074,toca1235,014B,ŋ,
2074,toca1235,0268,ɨ,
2074,toca1235,0294,ʔ,
2075,avac1239,0061,a,
2075,avac1239,0061+0303,ã,
2075,avac1239,0065,e,
2075,avac1239,0065+0303,ẽ,
2075,avac1239,0069,i,
2075,avac1239,0069+0303,ĩ,
2075,avac1239,006A,j,
2075,avac1239,006B,k,
2075,avac1239,006B+02B7,kʷ,
2075,avac1239,006D,m,
2075,avac1239,006E,n,
2075,avac1239,006F,o,
2075,avac1239,006F+0303,õ,
2075,avac1239,0070,p,
2075,avac1239,0074,t,
2075,avac1239,0074+0320+0283,t̠ʃ,
2075,avac1239,0075,u,
2075,avac1239,0075+0303,ũ,
2075,avac1239,0077,w,
2075,avac1239,014B,ŋ,
2075,avac1239,0268,ɨ,
2075,avac1239,0268+0303,ɨ̃,
2075,avac1239,027E,ɾ,
2075,avac1239,0281,ʁ,
2076,awet1244,0061,a,
2076,awet1244,0061+0303,ã,
2076,awet1244,0069,i,
2076,awet1244,0069+0303,ĩ,
2076,awet1244,006A,j,
2076,awet1244,006B,k,
2076,awet1244,006C,l,
2076,awet1244,006D,m,
2076,awet1244,006E,n,
2076,awet1244,0070,p,
2076,awet1244,0074,t,
2076,awet1244,0074+0073,ts,
2076,awet1244,0075,u,
2076,awet1244,0075+0303,ũ,
2076,awet1244,0077,w,
2076,awet1244,014B,ŋ,
2076,awet1244,0254,ɔ,
2076,awet1244,0254+0303,ɔ̃,
2076,awet1244,025B,ɛ,
2076,awet1244,025B+0303,ɛ̃,
2076,awet1244,0263,ɣ,
2076,awet1244,0268,ɨ,
2076,awet1244,0268+0303,ɨ̃,
2076,awet1244,027E,ɾ,
2076,awet1244,0290,ʐ,
2076,awet1244,0294,ʔ,
2077,east2555,0061,a,
2077,east2555,0061+0303,ã,
2077,east2555,0065,e,
2077,east2555,0065+0303,ẽ,
2077,east2555,0069,i,
2077,east2555,0069+0303,ĩ,
2077,east2555,006B,k,
2077,east2555,006B+02B7,kʷ,
2077,east2555,006D,m,
2077,east2555,006E,n,
2077,east2555,006F,o,
2077,east2555,006F+0303,õ,
2077,east2555,0070,p,
2077,east2555,0073,s,
2077,east2555,0074,t,
2077,east2555,0074+0320+0283,t̠ʃ,
2077,east2555,0075,u,
2077,east2555,0075+0303,ũ,
2077,east2555,014B,ŋ,
2077,east2555,0268,ɨ,
2077,east2555,0268+0303,ɨ̃,
2077,east2555,027E,ɾ,
2077,east2555,029D,ʝ,
2077,east2555,03B2,β,
2078,east2555,0061,a,
2078,east2555,0061+0303,ã,
2078,east2555,0065,e,
2078,east2555,0065+0303,ẽ,
2078,east2555,0069,i,
2078,east2555,0069+0303,ĩ,
2078,east2555,006B,k,
2078,east2555,006B+02B7,kʷ,
2078,east2555,006D+0062,mb,
2078,east2555,006E+0064,nd,
2078,east2555,006F,o,
2078,east2555,006F+0303,õ,
2078,east2555,0070,p,
2078,east2555,0073,s,
2078,east2555,0074,t,
2078,east2555,0075,u,
2078,east2555,0075+0303,ũ,
2078,east2555,014B+0261,ŋɡ,
2078,east2555,0261+02B7,ɡʷ,
2078,east2555,0268,ɨ,
2078,east2555,0268+0303,ɨ̃,
2078,east2555,027E,ɾ,
2078,east2555,029D,ʝ,
2078,east2555,03B2,β,
2079,emer1243,0061,a,
2079,emer1243,0061+0303,ã,
2079,emer1243,0062,b,
2079,emer1243,0064,d,
2079,emer1243,0064+0320+0292,d̠ʒ,
2079,emer1243,0065,e,
2079,emer1243,0065+0303,ẽ,
2079,emer1243,0068,h,
2079,emer1243,0069,i,
2079,emer1243,0069+0303,ĩ,
2079,emer1243,006A,j,
2079,emer1243,006B,k,
2079,emer1243,006B+02B7,kʷ,
2079,emer1243,006F,o,
2079,emer1243,006F+0303,õ,
2079,emer1243,0070,p,
2079,emer1243,0073,s,
2079,emer1243,0074,t,
2079,emer1243,0074+0320+0283,t̠ʃ,
2079,emer1243,0075,u,
2079,emer1243,0075+0303,ũ,
2079,emer1243,0077,w,
2079,emer1243,007A,z,
2079,emer1243,0259,ə,
2079,emer1243,0259+0303,ə̃,
2079,emer1243,0261,ɡ,
2079,emer1243,0268,ɨ,
2079,emer1243,0268+0303,ɨ̃,
2079,emer1243,027E,ɾ,
2079,emer1243,0294,ʔ,
2080,gavi1246,0061,a,
2080,gavi1246,0061+0303,ã,
2080,gavi1246,0062,b,
2080,gavi1246,0063+00E7,cç,
2080,gavi1246,0064,d,
2080,gavi1246,0064+007A,dz,
2080,gavi1246,0065,e,
2080,gavi1246,0065+0303,ẽ,
2080,gavi1246,0069,i,
2080,gavi1246,0069+0303,ĩ,
2080,gavi1246,006A,j,
2080,gavi1246,006B,k,
2080,gavi1246,006C,l,
2080,gavi1246,006D,m,
2080,gavi1246,006E,n,
2080,gavi1246,006F,o,
2080,gavi1246,006F+0303,õ,
2080,gavi1246,0070,p,
2080,gavi1246,0074,t,
2080,gavi1246,0074+0073,ts,
2080,gavi1246,014B,ŋ,
2080,gavi1246,025F+029D,ɟʝ,
2080,gavi1246,0261,ɡ,
2080,gavi1246,0268,ɨ,
2080,gavi1246,0268+0303,ɨ̃,
2080,gavi1246,0272,ɲ,
2080,gavi1246,027E,ɾ,
2080,gavi1246,0294,ʔ,
2080,gavi1246,03B2,β,
2081,guaj1256,0061,a,
2081,guaj1256,0061+0303,ã,
2081,guaj1256,0065,e,
2081,guaj1256,0065+0303,ẽ,
2081,guaj1256,0068,h,
2081,guaj1256,0069,i,
2081,guaj1256,0069+0303,ĩ,
2081,guaj1256,006A,j,
2081,guaj1256,006B,k,
2081,guaj1256,006B+02B7,kʷ,
2081,guaj1256,006D,m,
2081,guaj1256,006E,n,
2081,guaj1256,006F,o,
2081,guaj1256,006F+0303,õ,
2081,guaj1256,0070,p,
2081,guaj1256,0074,t,
2081,guaj1256,0074+0320+0283,t̠ʃ,
2081,guaj1256,0075,u,
2081,guaj1256,0075+0303,ũ,
2081,guaj1256,0077,w,
2081,guaj1256,0268,ɨ,
2081,guaj1256,0268+0303,ɨ̃,
2081,guaj1256,027E,ɾ,
2081,guaj1256,0294,ʔ,
2082,guaj1255,0061,a,
2082,guaj1255,0068,h,
2082,guaj1255,0069,i,
2082,guaj1255,006A,j,
2082,guaj1255,006B,k,
2082,guaj1255,006B+02B7,kʷ,
2082,guaj1255,006D,m,
2082,guaj1255,006E,n,
2082,guaj1255,0070,p,
2082,guaj1255,0074,t,
2082,guaj1255,0074+0073,ts,
2082,guaj1255,0075,u,
2082,guaj1255,0077,w,
2082,guaj1255,007A,z,
2082,guaj1255,014B,ŋ,
2082,guaj1255,014B+02B7,ŋʷ,
2082,guaj1255,0254,ɔ,
2082,guaj1255,0259,ə,
2082,guaj1255,025B,ɛ,
2082,guaj1255,0268,ɨ,
2082,guaj1255,027E,ɾ,
2082,guaj1255,0294,ʔ,
2083,mbya1239,0061,a,
2083,mbya1239,0061+0303,ã,
2083,mbya1239,0065,e,
2083,mbya1239,0065+0303,ẽ,
2083,mbya1239,0068,h,
2083,mbya1239,0069,i,
2083,mbya1239,0069+0303,ĩ,
2083,mbya1239,006B,k,
2083,mbya1239,006B+02B7,kʷ,
2083,mbya1239,006D,m,
2083,mbya1239,006E,n,
2083,mbya1239,006F,o,
2083,mbya1239,006F+0303,õ,
2083,mbya1239,0070,p,
2083,mbya1239,0074,t,
2083,mbya1239,0074+0320+0283,t̠ʃ,
2083,mbya1239,0075,u,
2083,mbya1239,0075+0303,ũ,
2083,mbya1239,0077,w,
2083,mbya1239,014B,ŋ,
2083,mbya1239,014B+02B7,ŋʷ,
2083,mbya1239,0268,ɨ,
2083,mbya1239,0268+0303,ɨ̃,
2083,mbya1239,0272,ɲ,
2083,mbya1239,027E,ɾ,
2083,mbya1239,0294,ʔ,
2084,para1311,0061,a,
2084,para1311,0061+0303,ã,
2084,para1311,0064+0320+0292,d̠ʒ,
2084,para1311,0065,e,
2084,para1311,0065+0303,ẽ,
2084,para1311,0069,i,
2084,para1311,0069+0303,ĩ,
2084,para1311,006B,k,
2084,para1311,006B+02B7,kʷ,
2084,para1311,006C,l,
2084,para1311,006D+0062,mb,
2084,para1311,006E+0064,nd,
2084,para1311,006F,o,
2084,para1311,006F+0303,õ,
2084,para1311,0070,p,
2084,para1311,0073,s,
2084,para1311,0074,t,
2084,para1311,0075,u,
2084,para1311,0075+0303,ũ,
2084,para1311,0078,x,
2084,para1311,014B+0261,ŋɡ,
2084,para1311,014B+0261+02B7,ŋɡʷ,
2084,para1311,0263,ɣ,
2084,para1311,0263+02B7,ɣʷ,
2084,para1311,0268,ɨ,
2084,para1311,0268+0303,ɨ̃,
2084,para1311,027E,ɾ,
2084,para1311,0283,ʃ,
2084,para1311,028B,ʋ,
2084,para1311,0294,ʔ,
2085,guar1292,0061,a,
2085,guar1292,0061+0303,ã,
2085,guar1292,0065,e,
2085,guar1292,0065+0303,ẽ,
2085,guar1292,0069,i,
2085,guar1292,0069+0303,ĩ,
2085,guar1292,006A,j,
2085,guar1292,006B,k,
2085,guar1292,006B+02B7,kʷ,
2085,guar1292,006D,m,
2085,guar1292,006E,n,
2085,guar1292,006F,o,
2085,guar1292,006F+0303,õ,
2085,guar1292,0070,p,
2085,guar1292,0073,s,
2085,guar1292,0074,t,
2085,guar1292,0074+0320+0283,t̠ʃ,
2085,guar1292,0075,u,
2085,guar1292,0075+0303,ũ,
2085,guar1292,0261+02B7,ɡʷ,
2085,guar1292,0268,ɨ,
2085,guar1292,0268+0303,ɨ̃,
2085,guar1292,0272,ɲ,
2085,guar1292,027E,ɾ,
2085,guar1292,0294,ʔ,
2085,guar1292,03B2,β,
2086,juma1249,0061,a,
2086,juma1249,0061+0303,ã,
2086,juma1249,0065,e,
2086,juma1249,0065+0303,ẽ,
2086,juma1249,0068,h,
2086,juma1249,0069,i,
2086,juma1249,0069+0303,ĩ,
2086,juma1249,006A,j,
2086,juma1249,006B,k,
2086,juma1249,006D,m,
2086,juma1249,006E,n,
2086,juma1249,006F,o,
2086,juma1249,006F+0303,õ,
2086,juma1249,0070,p,
2086,juma1249,0074,t,
2086,juma1249,0075,u,
2086,juma1249,0075+0303,ũ,
2086,juma1249,0077,w,
2086,juma1249,014B,ŋ,
2086,juma1249,0261,ɡ,
2086,juma1249,0268,ɨ,
2086,juma1249,0268+0303,ɨ̃,
2086,juma1249,027E,ɾ,
2086,juma1249,0294,ʔ,
2087,juru1256,0061,a,
2087,juru1256,0061+0303,ã,
2087,juru1256,0062,b,
2087,juru1256,0064,d,
2087,juru1256,0064+0320+0292,d̠ʒ,
2087,juru1256,0065,e,
2087,juru1256,0065+0303,ẽ,
2087,juru1256,0068,h,
2087,juru1256,0069,i,
2087,juru1256,0069+0303,ĩ,
2087,juru1256,006A,j,
2087,juru1256,006B,k,
2087,juru1256,006D,m,
2087,juru1256,006E,n,
2087,juru1256,0070,p,
2087,juru1256,0073,s,
2087,juru1256,0074,t,
2087,juru1256,0074+0320+0283,t̠ʃ,
2087,juru1256,0075,u,
2087,juru1256,0075+0303,ũ,
2087,juru1256,0077,w,
2087,juru1256,007A,z,
2087,juru1256,0268,ɨ,
2087,juru1256,0268+0303,ɨ̃,
2087,juru1256,026C,ɬ,
2087,juru1256,027E,ɾ,
2087,juru1256,0283,ʃ,
2087,juru1256,0294,ʔ,
2088,urub1250,0061,a,
2088,urub1250,0061+0303,ã,
2088,urub1250,0065,e,
2088,urub1250,0065+0303,ẽ,
2088,urub1250,0068,h,
2088,urub1250,0069,i,
2088,urub1250,0069+0303,ĩ,
2088,urub1250,006A,j,
2088,urub1250,006B,k,
2088,urub1250,006B+02B7,kʷ,
2088,urub1250,006D,m,
2088,urub1250,006E,n,
2088,urub1250,006F,o,
2088,urub1250,006F+0303,õ,
2088,urub1250,0070,p,
2088,urub1250,0073,s,
2088,urub1250,0074,t,
2088,urub1250,0075,u,
2088,urub1250,0075+0303,ũ,
2088,urub1250,0077,w,
2088,urub1250,014B,ŋ,
2088,urub1250,014B+02B7,ŋʷ,
2088,urub1250,0268,ɨ,
2088,urub1250,027E,ɾ,
2088,urub1250,0283,ʃ,
2088,urub1250,0294,ʔ,
2089,kaiw1246,0061,a,
2089,kaiw1246,0061+0303,ã,
2089,kaiw1246,0064+0320+0292,d̠ʒ,
2089,kaiw1246,0065,e,
2089,kaiw1246,0065+0303,ẽ,
2089,kaiw1246,0068,h,
2089,kaiw1246,0069,i,
2089,kaiw1246,0069+0303,ĩ,
2089,kaiw1246,006A,j,
2089,kaiw1246,006B,k,
2089,kaiw1246,006D,m,
2089,kaiw1246,006F,o,
2089,kaiw1246,006F+0303,õ,
2089,kaiw1246,0070,p,
2089,kaiw1246,0073,s,
2089,kaiw1246,0074,t,
2089,kaiw1246,0075,u,
2089,kaiw1246,0075+0303,ũ,
2089,kaiw1246,0077,w,
2089,kaiw1246,014B,ŋ,
2089,kaiw1246,014B+02B7,ŋʷ,
2089,kaiw1246,0268,ɨ,
2089,kaiw1246,0268+0303,ɨ̃,
2089,kaiw1246,027E,ɾ,
2089,kaiw1246,0283,ʃ,
2089,kaiw1246,0294,ʔ,
2090,kama1373,0061,a,
2090,kama1373,0061+0303,ã,
2090,kama1373,0065,e,
2090,kama1373,0065+0303,ẽ,
2090,kama1373,0068,h,
2090,kama1373,0068+02B7,hʷ,
2090,kama1373,0069,i,
2090,kama1373,0069+0303,ĩ,
2090,kama1373,006A,j,
2090,kama1373,006B,k,
2090,kama1373,006B+02B7,kʷ,
2090,kama1373,006D,m,
2090,kama1373,006E,n,
2090,kama1373,006F,o,
2090,kama1373,006F+0303,õ,
2090,kama1373,0070,p,
2090,kama1373,0074,t,
2090,kama1373,0074+0073,ts,
2090,kama1373,0075,u,
2090,kama1373,0075+0303,ũ,
2090,kama1373,0077,w,
2090,kama1373,014B,ŋ,
2090,kama1373,0268,ɨ,
2090,kama1373,0268+0303,ɨ̃,
2090,kama1373,027E,ɾ,
2090,kama1373,0294,ʔ,
2091,kari1311,0061,a,
2091,kari1311,0061+02D0,aː,
2091,kari1311,0061+0303,ã,
2091,kari1311,0061+0303+02D0,ãː,
2091,kari1311,0065,e,
2091,kari1311,0065+02D0,eː,
2091,kari1311,0065+0303,ẽ,
2091,kari1311,0065+0303+02D0,ẽː,
2091,kari1311,0068,h,
2091,kari1311,0069,i,
2091,kari1311,0069+02D0,iː,
2091,kari1311,0069+0303,ĩ,
2091,kari1311,0069+0303+02D0,ĩː,
2091,kari1311,006B,k,
2091,kari1311,006D,m,
2091,kari1311,006E,n,
2091,kari1311,006F,o,
2091,kari1311,006F+02D0,oː,
2091,kari1311,006F+0303,õ,
2091,kari1311,006F+0303+02D0,õː,
2091,kari1311,0070,p,
2091,kari1311,0073,s,
2091,kari1311,0074,t,
2091,kari1311,0077,w,
2091,kari1311,014B,ŋ,
2091,kari1311,0268,ɨ,
2091,kari1311,0268+02D0,ɨː,
2091,kari1311,0268+0303,ɨ̃,
2091,kari1311,0268+0303+02D0,ɨ̃ː,
2091,kari1311,0272,ɲ,
2091,kari1311,027E,ɾ,
2092,karo1305,0061,a,
2092,karo1305,0061+0303,ã,
2092,karo1305,0062,b,
2092,karo1305,0063,c,
2092,karo1305,0065,e,
2092,karo1305,0065+0303,ẽ,
2092,karo1305,0068,h,
2092,karo1305,0069,i,
2092,karo1305,0069+0303,ĩ,
2092,karo1305,006A,j,
2092,karo1305,006B,k,
2092,karo1305,006D,m,
2092,karo1305,006E,n,
2092,karo1305,006F,o,
2092,karo1305,006F+0303,õ,
2092,karo1305,0070,p,
2092,karo1305,0074,t,
2092,karo1305,0075,u,
2092,karo1305,0077,w,
2092,karo1305,014B,ŋ,
2092,karo1305,0259,ə,
2092,karo1305,0261,ɡ,
2092,karo1305,0268,ɨ,
2092,karo1305,027E,ɾ,
2092,karo1305,0294,ʔ,
2093,kaya1329,0061,a,
2093,kaya1329,0061+0303,ã,
2093,kaya1329,0065,e,
2093,kaya1329,0065+0303,ẽ,
2093,kaya1329,0069,i,
2093,kaya1329,0069+0303,ĩ,
2093,kaya1329,006A,j,
2093,kaya1329,006B,k,
2093,kaya1329,006B+02B7,kʷ,
2093,kaya1329,006D,m,
2093,kaya1329,006E,n,
2093,kaya1329,006F,o,
2093,kaya1329,006F+0303,õ,
2093,kaya1329,0070,p,
2093,kaya1329,0073,s,
2093,kaya1329,0074,t,
2093,kaya1329,0075,u,
2093,kaya1329,0075+0303,ũ,
2093,kaya1329,0077,w,
2093,kaya1329,014B,ŋ,
2093,kaya1329,0261,ɡ,
2093,kaya1329,0268,ɨ,
2093,kaya1329,0268+0303,ɨ̃,
2093,kaya1329,0278,ɸ,
2093,kaya1329,027E,ɾ,
2093,kaya1329,0294,ʔ,
2094,kuru1309,0061,a,
2094,kuru1309,0061+0303,ã,
2094,kuru1309,0062,b,
2094,kuru1309,0064,d,
2094,kuru1309,0064+0320+0292,d̠ʒ,
2094,kuru1309,0065,e,
2094,kuru1309,0065+0303,ẽ,
2094,kuru1309,0068,h,
2094,kuru1309,0069,i,
2094,kuru1309,0069+0303,ĩ,
2094,kuru1309,006A,j,
2094,kuru1309,006B,k,
2094,kuru1309,006D,m,
2094,kuru1309,006E,n,
2094,kuru1309,006F,o,
2094,kuru1309,006F+0303,õ,
2094,kuru1309,0070,p,
2094,kuru1309,0073,s,
2094,kuru1309,0074,t,
2094,kuru1309,0074+0320+0283,t̠ʃ,
2094,kuru1309,0077,w,
2094,kuru1309,00F0,ð,
2094,kuru1309,014B,ŋ,
2094,kuru1309,0254,ɔ,
2094,kuru1309,0268,ɨ,
2094,kuru1309,027E,ɾ,
2094,kuru1309,0283,ʃ,
2094,kuru1309,0294,ʔ,
2095,maku1278,0061,a,
2095,maku1278,0061+0303,ã,
2095,maku1278,0065,e,
2095,maku1278,0065+0303,ẽ,
2095,maku1278,0069,i,
2095,maku1278,0069+0303,ĩ,
2095,maku1278,006A,j,
2095,maku1278,006B,k,
2095,maku1278,006D,m,
2095,maku1278,006E,n,
2095,maku1278,006F,o,
2095,maku1278,006F+0303,õ,
2095,maku1278,0070,p,
2095,maku1278,0074,t,
2095,maku1278,0074+0320+0283,t̠ʃ,
2095,maku1278,0077,w,
2095,maku1278,014B,ŋ,
2095,maku1278,0268,ɨ,
2095,maku1278,0268+0303,ɨ̃,
2095,maku1278,027E,ɾ,
2096,mund1330,0061,a,
2096,mund1330,0061+0303,ã,
2096,mund1330,0061+0303+0330,ã̰,
2096,mund1330,0061+0330,a̰,
2096,mund1330,0062,b,
2096,mund1330,0064,d,
2096,mund1330,0064+0320+0292,d̠ʒ,
2096,mund1330,0065,e,
2096,mund1330,0065+0303,ẽ,
2096,mund1330,0065+0303+0330,ḛ̃,
2096,mund1330,0065+0330,ḛ,
2096,mund1330,0068,h,
2096,mund1330,0069,i,
2096,mund1330,0069+0303,ĩ,
2096,mund1330,0069+0303+0330,ḭ̃,
2096,mund1330,0069+0330,ḭ,
2096,mund1330,006A,j,
2096,mund1330,006B,k,
2096,mund1330,006D,m,
2096,mund1330,006E,n,
2096,mund1330,006F,o,
2096,mund1330,006F+0303,õ,
2096,mund1330,006F+0303+0330,õ̰,
2096,mund1330,006F+0330,o̰,
2096,mund1330,0070,p,
2096,mund1330,0073,s,
2096,mund1330,0074,t,
2096,mund1330,0074+0320+0283,t̠ʃ,
2096,mund1330,0077,w,
2096,mund1330,014B,ŋ,
2096,mund1330,0259,ə,
2096,mund1330,0259+0303,ə̃,
2096,mund1330,0259+0303+0330,ə̰̃,
2096,mund1330,0259+0330,ə̰,
2096,mund1330,027E,ɾ,
2096,mund1330,0283,ʃ,
2096,mund1330,0294,ʔ,
2097,nhen1239,0061,a,
2097,nhen1239,0062,b,
2097,nhen1239,0063,c,
2097,nhen1239,0065,e,
2097,nhen1239,0069,i,
2097,nhen1239,006A,j,
2097,nhen1239,006A+0303,j̃,
2097,nhen1239,006B,k,
2097,nhen1239,006B+02B7,kʷ,
2097,nhen1239,006D,m,
2097,nhen1239,006D+0062,mb,
2097,nhen1239,006E,n,
2097,nhen1239,006E+0064,nd,
2097,nhen1239,0070,p,
2097,nhen1239,0073,s,
2097,nhen1239,0074,t,
2097,nhen1239,0075,u,
2097,nhen1239,0077,w,
2097,nhen1239,014B+0261,ŋɡ,
2097,nhen1239,0261,ɡ,
2097,nhen1239,027E,ɾ,
2097,nhen1239,0283,ʃ,
2097,nhen1239,0294,ʔ,
2098,omag1248,0061,a,
2098,omag1248,0069,i,
2098,omag1248,006A,j,
2098,omag1248,006B,k,
2098,omag1248,006B+02B7,kʷ,
2098,omag1248,006D,m,
2098,omag1248,006E,n,
2098,omag1248,0070,p,
2098,omag1248,0073,s,
2098,omag1248,0074,t,
2098,omag1248,0074+0073,ts,
2098,omag1248,0074+0320+0283,t̠ʃ,
2098,omag1248,0075,u,
2098,omag1248,0077,w,
2098,omag1248,0268,ɨ,
2098,omag1248,026A,ɪ,
2098,omag1248,027E,ɾ,
2098,omag1248,0283,ʃ,
2099,pait1247,0061,a,
2099,pait1247,0061+0303,ã,
2099,pait1247,0065,e,
2099,pait1247,0065+0303,ẽ,
2099,pait1247,0068,h,
2099,pait1247,0069,i,
2099,pait1247,0069+0303,ĩ,
2099,pait1247,006B,k,
2099,pait1247,006B+02B7,kʷ,
2099,pait1247,006D,m,
2099,pait1247,006E,n,
2099,pait1247,006F,o,
2099,pait1247,006F+0303,õ,
2099,pait1247,0070,p,
2099,pait1247,0073,s,
2099,pait1247,0074,t,
2099,pait1247,0075,u,
2099,pait1247,0075+0303,ũ,
2099,pait1247,0077,w,
2099,pait1247,014B,ŋ,
2099,pait1247,014B+02B7,ŋʷ,
2099,pait1247,0268,ɨ,
2099,pait1247,0268+0303,ɨ̃,
2099,pait1247,0272,ɲ,
2099,pait1247,027E,ɾ,
2099,pait1247,0283,ʃ,
2099,pait1247,0294,ʔ,
2100,para1312,0061,a,
2100,para1312,0065,e,
2100,para1312,0068,h,
2100,para1312,0069,i,
2100,para1312,006B,k,
2100,para1312,006B+02B7,kʷ,
2100,para1312,006D,m,
2100,para1312,006E,n,
2100,para1312,006F,o,
2100,para1312,0070,p,
2100,para1312,0074,t,
2100,para1312,0074+0320+0283,t̠ʃ,
2100,para1312,014B,ŋ,
2100,para1312,0268,ɨ,
2100,para1312,027E,ɾ,
2100,para1312,0294,ʔ,
2100,para1312,03B2,β,
2101,saki1248,0061,a,
2101,saki1248,0061+0303,ã,
2101,saki1248,0065,e,
2101,saki1248,0065+0303,ẽ,
2101,saki1248,0068,h,
2101,saki1248,0069,i,
2101,saki1248,0069+0303,ĩ,
2101,saki1248,006A,j,
2101,saki1248,006B,k,
2101,saki1248,006B+02B7,kʷ,
2101,saki1248,006D,m,
2101,saki1248,006E,n,
2101,saki1248,0070,p,
2101,saki1248,0073,s,
2101,saki1248,0074,t,
2101,saki1248,0074+0073,ts,
2101,saki1248,0075,u,
2101,saki1248,0075+0303,ũ,
2101,saki1248,014B,ŋ,
2101,saki1248,014B+02B7,ŋʷ,
2101,saki1248,0261,ɡ,
2101,saki1248,0268,ɨ,
2101,saki1248,0268+0303,ɨ̃,
2101,saki1248,0272,ɲ,
2101,saki1248,027E,ɾ,
2101,saki1248,03B2,β,
2102,sate1243,0061,a,
2102,sate1243,0061+02D0,aː,
2102,sate1243,0061+0303,ã,
2102,sate1243,0065,e,
2102,sate1243,0065+02D0,eː,
2102,sate1243,0065+0303,ẽ,
2102,sate1243,0068,h,
2102,sate1243,0069,i,
2102,sate1243,0069+02D0,iː,
2102,sate1243,0069+0303,ĩ,
2102,sate1243,006A,j,
2102,sate1243,006B,k,
2102,sate1243,006D,m,
2102,sate1243,006E,n,
2102,sate1243,006F,o,
2102,sate1243,0070,p,
2102,sate1243,0073,s,
2102,sate1243,0074,t,
2102,sate1243,0075,u,
2102,sate1243,0075+02D0,uː,
2102,sate1243,0075+0303,ũ,
2102,sate1243,0077,w,
2102,sate1243,014B,ŋ,
2102,sate1243,0268,ɨ,
2102,sate1243,0268+02D0,ɨː,
2102,sate1243,027E,ɾ,
2102,sate1243,0294,ʔ,
2103,suru1262,0061,a,
2103,suru1262,0061+0303,ã,
2103,suru1262,0062,b,
2103,suru1262,0064,d,
2103,suru1262,0064+0320+0292,d̠ʒ,
2103,suru1262,0065,e,
2103,suru1262,0065+0303,ẽ,
2103,suru1262,0069,i,
2103,suru1262,0069+0303,ĩ,
2103,suru1262,006A,j,
2103,suru1262,006B,k,
2103,suru1262,006C,l,
2103,suru1262,006D,m,
2103,suru1262,006E,n,
2103,suru1262,006F,o,
2103,suru1262,006F+0303,õ,
2103,suru1262,0070,p,
2103,suru1262,0073,s,
2103,suru1262,0074,t,
2103,suru1262,0074+0320+0283,t̠ʃ,
2103,suru1262,0077,w,
2103,suru1262,014B,ŋ,
2103,suru1262,0261,ɡ,
2103,suru1262,0268,ɨ,
